"효능군","그룹구분","일반명코드","성분코드","성분명","제품코드","제품명","업체명","급여구분","공고번호","공고일자"
"당뇨병용제","Group 6","396F0007","sitagliptin","705300ATB","671707260","엑스메트정50/850밀리그램_(1정)","주식회사제뉴원사이언스","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705300ATB","671807400","자누리틴콤비정50/850밀리그램_(1정)","대원제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705300ATB","671807400","자누리틴콤비정50/850밀리그램_(1정)","대원제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705300ATB","679802200","시타티딘듀오정50/850밀리그램_(1정)","(주)티디에스팜","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705300ATB","679802200","시타티딘듀오정50/850밀리그램_(1정)","(주)티디에스팜","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705300ATB","6890 1810","자누그립틴듀오정50/850밀리그램_(1정)","(주)시어스제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705300ATB","6890 1810","자누그립틴듀오정50/850밀리그램_(1정)","(주)시어스제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705300ATB","693202570","글로시타포민정50/850밀리그램_(1정)","(주)한국글로벌제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705300ATB","693202570","글로시타포민정50/850밀리그램_(1정)","(주)한국글로벌제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705300ATB","694004020","자누다움엠정50/850밀리그램_(1정)","대웅바이오(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705300ATB","694004020","자누다움엠정50/850밀리그램_(1정)","대웅바이오(주)","급여","20200423","2020-09-24"
"소화성궤양용제","Group 2","232B0008","rabeprazole","705900ATB","642405000","라베뉴정20/500밀리그램_(1정)","영진약품(주)","급여","20220251","2022-05-27"
"소화성궤양용제","Group 2","232B0008","rabeprazole","705900ATB","642507570","라비듀오정20/500밀리그램_(1정)","동아에스티(주)","급여","20220251","2022-05-27"
"소화성궤양용제","Group 2","232B0008","rabeprazole","705900ATB","642707210","라베듀엣정20/500밀리그램_(1정)","동화약품(주)","급여","20220251","2022-05-27"
"소화성궤양용제","Group 2","232B0008","rabeprazole","705900ATB","642906640","라비에트듀오정20/500밀리그램_(1정)","일동제약(주)","급여","20220251","2022-05-27"
"소화성궤양용제","Group 2","232B0008","rabeprazole","705900ATB","647805370","라베올듀오정20/500밀리그램_(1정)","삼진제약(주)","급여","20220251","2022-05-27"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","649606170","다파듀오정10/100밀리그램_(1정)","대우제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","649606170","다파듀오정10/100밀리그램_(1정)","대우제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","649702980","다파스타정10/100밀리그램_(1정)","지엘파마(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","649702980","다파스타정10/100밀리그램_(1정)","지엘파마(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","649808150","다파자누정10/100밀리그램_(1정)","명문제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","649808150","다파자누정10/100밀리그램_(1정)","명문제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","650206000","에이다파시타듀오정10/100밀리그램_(1정)","안국약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","650206000","에이다파시타듀오정10/100밀리그램_(1정)","안국약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","650304520","다파그린에스정10/100밀리그램_(1정)","진양제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","650304520","다파그린에스정10/100밀리그램_(1정)","진양제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","6507 1370","시다프비아정10/100밀리그램(다파글리플로진,시타글립틴)_(1정)","한국아스트라제네카(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","6507 1370","시다프비아정10/100밀리그램(다파글리플로진,시타글립틴)_(1정)","한국아스트라제네카(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","651206000","다포가플러스정10/100밀리그램_(1정)","삼천당제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","651206000","다포가플러스정10/100밀리그램_(1정)","삼천당제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","651602860","포실로진에스정(다파글리플로진프로판디올수화물,시타글립틴인산염수화물)_(1정)","한화제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","651602860","포실로진에스정(다파글리플로진프로판디올수화물,시타글립틴인산염수화물)_(1정)","한화제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","652607180","젠시가에스정10/100밀리그램(다파글리플로진,시타글립틴)_(1정)","알보젠코리아(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","652607180","젠시가에스정10/100밀리그램(다파글리플로진,시타글립틴)_(1정)","알보젠코리아(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","653405360","시타칸다플정10/100밀리그램_(1정)","동국제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","653405360","시타칸다플정10/100밀리그램_(1정)","동국제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","653805990","자누다파정10/100밀리그램_(1정)","신일제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","653805990","자누다파정10/100밀리그램_(1정)","신일제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","654006130","다파릴시타정10/100밀리그램_(1정)","아주약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","654006130","다파릴시타정10/100밀리그램_(1정)","아주약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin phosphate hydrate (as sitagliptin)   0.1g","706900ATB","656005290","다글로시타정10/100밀리그램_(1정)","알리코제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","656005290","다글로시타정10/100밀리그램_(1정)","알리코제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 5","396E00 1","dapagliflozin propanediol hydrate (as dapagliflozin)   10mg","706900ATB","657204020","포사린플러스정10/100밀리그램_(1정)","환인제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","709500ATR","693202530","글로시타포민서방정100/1000밀리그램_(1정)","(주)한국글로벌제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","621804450","테네글리틴엠서방정10/750밀리그램_(1정)","(주)한국파비스제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","622804740","테네글립엠서방정10/750밀리그램_(1정)","(주)마더스제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708300ATR","622804740","테네글립엠서방정10/750밀리그램_(1정)","(주)마더스제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708300ATR","640904300","테네글로엠서방정10/750밀리그램_(1정)","(주)일화","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","640904300","테네글로엠서방정10/750밀리그램_(1정)","(주)일화","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","642707250","테디엠메트서방정10/750밀리그램_(1정)","동화약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708300ATR","642707250","테디엠메트서방정10/750밀리그램_(1정)","동화약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","643105610","티네글립엠서방정10/750밀리그램_(1정)","(주)바이넥스","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708300ATR","643105610","티네글립엠서방정10/750밀리그램_(1정)","(주)바이넥스","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","643705290","테넬디엠서방정10/750밀리그램_(1정)","국제약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708300ATR","643705290","테넬디엠서방정10/750밀리그램_(1정)","국제약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","645306750","테네로엠서방정10/750밀리그램_(1정)","한림제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708300ATR","645306750","테네로엠서방정10/750밀리그램_(1정)","한림제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","645907310","테디포엠서방정10/750밀리그램_(1정)","동광제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708300ATR","645907310","테디포엠서방정10/750밀리그램_(1정)","동광제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708300ATR","646005500","테넬엠서방정10/750밀리그램_(1정)","(주)메디카코리아","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","646005500","테넬엠서방정10/750밀리그램_(1정)","(주)메디카코리아","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","647304270","테네립틴엠서방정10/750밀리그램_(1정)","에이치엘비제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708300ATR","647304270","테네립틴엠서방정10/750밀리그램_(1정)","에이치엘비제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708300ATR","648104800","테네리엠서방정10/750밀리그램_(1정)","경동제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","648104800","테네리엠서방정10/750밀리그램_(1정)","경동제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708300ATR","648204520","유테네엠서방정10/750밀리그램_(1정)","(주)유영제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","648204520","유테네엠서방정10/750밀리그램_(1정)","(주)유영제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708300ATR","649105460","다낼리아엠서방정10/750밀리그램_(1정)","한국휴텍스제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708300ATR","649105460","다낼리아엠서방정10/750밀리그램_(1정)","한국휴텍스제약(주)","급여","20200423","2020-09-24"
