product_code,product_name,comp,cancel,appr_date,std_code,atc,ing_en,e_code,raw_material,appr_type,atc_1,atc_2,atc_3,atc_4
202005567,큐앤큐헥시딘와입스(클로르헥시딘글루콘산염),큐앤큐팜(주),정상,2020-07-31,"8806810010206,8806810010213",D08AC02,Chlorhexidine Gluconate Solution,,완제의약품,신고,D,D08,D08A,D08AC
201708381,큐앤큐헥시알콜스틱스왑액,큐앤큐팜(주),정상,2017-12-15,"8806810006902,8806810006919,8806810006926,8806810006957,8806810006940,8806810006933,8806810006988,8806810006971,8806810006964",D08AC52,Chlorhexidine Gluconate Solution/Isopropanol,201708381.0,완제의약품,허가,D,D08,D08A,D08AC
201606591,큐앤큐헥시코올거즈액,큐앤큐팜(주),정상,2016-11-10,"8806810006407,8806810006414,8806810006421,8806810006438,8806810006513,8806810006520,8806810006537,8806810006506,8806810006445,8806810006544,8806810007718,8806810007725,8806810007732,8806810007749,8806810007756,8806810007701,8806810008517,8806810008524,8806810008531,8806810008418,8806810008425,8806810008432,8806810008401,8806810008500,8806810008449,8806810008456,8806810008463",D09AA,Chlorhexidine Gluconate Solution/Ethanol 95%,201606591.0,완제의약품,허가,D,D09,D09A,D09AA
201501926,큐앤큐헥시코올스틱스왑액,큐앤큐팜(주),정상,2015-04-09,"8806810005608,8806810005615,8806810005622,8806810005639,8806810005646,8806810005653,8806810005660,8806810005677,8806810005684,8806810005691,8806810008913,8806810008920,8806810008937,8806810008944,8806810008951,8806810008968,8806810008975,8806810008982,8806810008999,8806810009514",D09AA,Chlorhexidine Gluconate Solution/Ethanol 95%,201501926.0,완제의약품,신고,D,D09,D09A,D09AA
201707273,큐앤큐헥시코올액,큐앤큐팜(주),정상,2017-09-28,"8806810008104,8806810008111,8806810008128,8806810008135,8806810008142,8806810008159,8806810008166",D08AC52,Chlorhexidine Gluconate Solution/Ethanol 95%,,완제의약품,신고,D,D08,D08A,D08AC
201606592,큐앤큐헥시코올탈지면액,큐앤큐팜(주),정상,2016-11-10,"8806810006209,8806810006216,8806810006230,8806810006247,8806810006254,8806810006261,8806810006278,8806810006223,8806810006117,8806810006124,8806810006131,8806810006148,8806810006155,8806810006162,8806810006179,8806810006315,8806810006322,8806810006100,8806810006308,8806810007213,8806810007220,8806810007206,8806810006186,8806810006285,8806810006292,8806810007237,8806810007244,8806810007251,8806810006193,8806810008012,8806810008029,8806810008036,8806810008043,8806810008050,8806810008067,8806810008074,8806810008081,8806810008098,8806810008005,8806810009361,8806810009378,8806810009385,8806810009392,8806810009415,8806810009217,8806810009224,8806810009248,8806810009231,8806810009255,8806810009262,8806810009279,8806810009286,8806810009293,8806810009316,8806810009323,8806810009330,8806810009347,8806810009354,8806810009422,8806810009439,8806810009446,8806810009453,8806810009460,8806810009477,8806810009484,8806810009491,8806810009910,8806810009927,8806810009934,8806810009941,8806810009958,8806810009965,8806810009972,8806810009989,8806810009996,8806810010015,8806810010022,8806810010039,8806810010046,8806810010053,8806810010060",D09AA,Chlorhexidine Gluconate Solution/Ethanol,201606592.0,완제의약품,허가,D,D09,D09A,D09AA
202302646,큐어기가연질캡슐,아이큐어(주),정상,2023-09-05,"8806744025406,8806744025413,8806744025420",R05FA02,Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride/Guaifenesin/Chlorpheniramine Maleate,,완제의약품,신고,R,R05,R05F,R05FA
202204083,큐어코연질캡슐,아이큐어(주),정상,2022-11-14,"8806744024706,8806744024713,8806744024720",R05X,Acetaminophen/Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate,,완제의약품,신고,R,R05,R05X,R05X
202300511,큐어코프에이연질캡슐,아이큐어(주),정상,2023-02-10,"8806744024904,8806744024911,8806744024928",R05FA02,Dextromethorphan Hydrobromide Hydrate/Trimetoquinol Hydrochloride Hydrate/Guaifenesin/Chlorpheniramine Maleate,202300511.0,완제의약품,신고,R,R05,R05F,R05FA
202300295,큐어코프연질캡슐,아이큐어(주),정상,2023-01-18,"8806744024805,8806744024812,8806744024829",R05X,Acetaminophen/Guaifenesin/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride,,완제의약품,신고,R,R05,R05X,R05X
202301171,큐어코프플러스연질캡슐,아이큐어(주),정상,2023-04-07,"8806744025307,8806744025314,8806744025321",R05X,Acetaminophen/Guaifenesin/DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate,,완제의약품,신고,R,R05,R05X,R05X
202301194,큐어코플러스연질캡슐,아이큐어(주),정상,2023-04-12,"8806744025208,8806744025215,8806744025222",R05X,Acetaminophen/Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate,,완제의약품,신고,R,R05,R05X,R05X
202300668,큐어콜연질캡슐,아이큐어(주),정상,2023-02-23,"8806744025000,8806744025017,8806744025024",R05X,Acetaminophen/Guaifenesin/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride,,완제의약품,신고,R,R05,R05X,R05X
202301193,큐어콜플러스연질캡슐,아이큐어(주),정상,2023-04-12,"8806744025109,8806744025116,8806744025123",R05X,Acetaminophen/Guaifenesin/Pseudoephedrine Hydrochloride/DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate,,완제의약품,신고,R,R05,R05X,R05X
200301506,큐업액,고려제약(주),정상,2003-06-03,"8806428012906,8806428012913,8806428012920",A13A,L-Phosphothreonine/L-Glutamine/Cobamamide/Calcium Folinate/L-Phosphoserine/L-Arginine Hydrochloride,200301506.0,완제의약품,신고,A,A13,A13A,A13A
202402195,큐에르액(L-카르니틴),케이엠에스제약(주),정상,2024-09-09,"8806547023302,8806547023319,8806547023326,8806547023333,8806547023340,8806547023364,8806547023357",A16AA01,L-Carnitine,,완제의약품,신고,A,A16,A16A,A16AA
201606139,큐엔디1000연질캡슐,코스맥스파마(주),정상,2016-10-18,"8800540001602,8800542000108,8800551022009,8800540001619,8800542000115,8800551022016",A11JA,Ubidecarenone/Tocopherol Acetate/Cholecalciferol Concentrate Oil,201606139.0,완제의약품,신고,A,A11,A11J,A11JA
202000234,큐엘파마페닐레프린염산염나잘액,주식회사큐엘파마,정상,2020-01-15,"8806734002202,8806734002219",R01AA04,Phenylephrine Hydrochloride,,완제의약품,신고,R,R01,R01A,R01AA
199400500,큐자임정,(주)유한양행,정상,1994-03-23,"8806421023602,8806421023619,8806421023626,8806421023633,8806421023640",A09A,Diastase·Protease·Cellulase/DL-Carnitine Hydrochloride/Ox Bile Dried Extract/Ammonium Glycyrrhizinate/Thiamine Hydrochloride,199400500.0,완제의약품,신고,A,A09,A09A,A09A
201500437,큐케어로션2.5%(히드로코르티손),풍림무약(주),정상,2015-01-28,"8806490012507,8806490012514,8806490012521,8806490012538",D07AA02,Hydrocortisone,201500437.0,완제의약품,신고,D,D07,D07A,D07AA
201007339,큐텐업골드연질캡슐,한미약품(주),정상,2010-12-03,"8806435058003,8806435058010",A11JC,Beta-Carotene Suspension 30%/Tocopherol Acetate/Gamma-Oryzanol/Ubidecarenone/Pyridoxine Hydrochloride/Cyanocobalamin Powder 0.1%/Zinc Sulfate/Manganese Sulfate Hydrate/Selenium In Dried Yeast/Ascorbic Acid,201007339.0,완제의약품,신고,A,A11,A11J,A11JC
200608158,큐텐훌연질캡슐,신일제약(주),정상,2006-11-07,"8806538024905,8806538024912,8806538024929",A11JC,Ubidecarenone/Thiamine Nitrate/Riboflavin Butyrate/Nicotinamide/Calcium Pantothenate/Pyridoxine Hydrochloride/Ascorbic Acid/Tocopherol Acetate/Selenium In Dried Yeast/Zinc Oxide/Manganese Sulfate Hydrate/Folic Acid/Magnesium Oxide/Biotin,200608158.0,완제의약품,신고,A,A11,A11J,A11JC
200702162,"큐티스점안액(1회용), 큐티스점안액",한림제약(주),정상,2007-02-16,"8806453017709,8806453017716,8806453017723,8806453017730,8806453054018,8806453054025,8806453054001,8806453060613,8806453060620,8806453060606",S01XA20,Sodium Chloride/Potassium Chloride,200702162.0,완제의약품,신고,S,S01,S01X,S01XA
199701184,큐피돌베이비연고(수출용),(주)에이프로젠바이오로직스,정상,1997-03-21,"8806452068306,8806518039806,8806452068313,8806518039813",D04A,Triclocarban/Zinc Oxide/Ergocalciferol/Diphenhydramine/Retinol Palmitate Oil,,완제의약품,신고,D,D04,D04A,D04A
202403075,큐피시럽(아세트아미노펜),경방신약(주),정상,2024-12-24,"8806613072005,8806613072012,8806613072029",N02BE01,Acetaminophen,,완제의약품,신고,N,N02,N02B,N02BE
202401836,크라렉신에스정,지엘파마(주),정상,2024-07-30,"8806497031204,8806497031211,8806497031228,8806497031235",M03BB53,Chlorzoxazone/Ethenzamide/Caffeine Hydrate,,완제의약품,신고,M,M03,M03B,M03BB
201607154,크램스탑연질캡슐,코스맥스파마(주),정상,2016-12-19,"8800540004917,8800551019504,8800540004924,8800551019511,8800540004900",A11JB,Tocopherol Acetate/Magnesium Oxide/Selenium In Dried Yeast,201607154.0,완제의약품,신고,A,A11,A11J,A11JB
201505927,크램팩스정,광동제약(주),정상,2015-08-24,"8806418059805,8806418059812",A12AX,Cholecalciferol/Calcium Gluconate Hydrate/Nicotinic Acid,,완제의약품,허가,A,A12,A12A,A12AX
199101970,크레닉정125밀리그람(클로닉신리시네이트),하이플생명과학(주),정상,1991-02-27,"8806641013803,8806641013810,8806641013827,8806641013834,8806641013841",M01AX,Clonixin Lysinate,199101970.0,완제의약품,신고,M,M01,M01A,M01AX
201205361,크레온캡슐10000(판크레아스 분말),한국애보트(유),정상,2012-06-04,"8806442062802,8806442062819,8806442062826",A09AA02,Pancrease Powder,201205361.0,완제의약품,허가,A,A09,A09A,A09AA
201205362,크레온캡슐25000(판크레아스 분말),한국애보트(유),정상,2012-06-04,"8806442062901,8806442062918",A09AA02,Pancrease Powder,201205362.0,완제의약품,허가,A,A09,A09A,A09AA
202400692,크레온캡슐35000(판크레아스분말),한국애보트(유),정상,2024-03-29,"8806442066107,8806442066114",A09AA02,Pancrease Powder,,완제의약품,허가,A,A09,A09A,A09AA
201205364,크레온캡슐40000(판크레아스 분말),한국애보트(유),정상,2012-06-04,"8806442063007,8806442063014",A09AA02,Pancrease Powder,201205364.0,완제의약품,허가,A,A09,A09A,A09AA
198400830,크로낙정(클로닉신리시네이트),영일제약(주),정상,1984-02-10,"8806494024100,8806494024117,8806494024124,8806494024131",M01AX,Clonixin Lysinate,198400830.0,완제의약품,신고,M,M01,M01A,M01AX
201706689,크로니신연질캡슐(클로닉신리시네이트),(주)테라젠이텍스,정상,2017-08-21,"8806985037503,8806985037510",M01AX,Clonixin Lysinate,201706689.0,완제의약품,신고,M,M01,M01A,M01AX
200403983,크로닌정(클로닉신리시네이트)(수출용),한국프라임제약(주),정상,2004-01-19,"8806636019100,8806636019117,8806636019124",M01AX,Clonixin Lysinate,,완제의약품,신고,M,M01,M01A,M01AX
201900210,크로린점안액(크로몰린나트륨)(수출용),한국코러스(주),정상,2019-01-16,"8806472053801,8806472053818",S01GX01,Sodium Cromoglicate,,완제의약품,신고,S,S01,S01G,S01GX
200103131,크로마졸질정100밀리그람(클로트리마졸),초당약품공업(주),정상,2001-08-30,8806707010005,G01AF02,Clotrimazole,,완제의약품,신고,G,G01,G01A,G01AF
200103132,크로마졸질정500밀리그람(클로트리마졸),초당약품공업(주),정상,2001-08-30,8806707010104,G01AF02,Clotrimazole,,완제의약품,신고,G,G01,G01A,G01AF
200001564,크로베겐에이크림,환인제약(주),정상,2000-09-14,"8806572007308,8806572007315",D07CC01,Betamethasone Valerate/Gentamicin Sulfate,200001564.0,완제의약품,신고,D,D07,D07C,D07CC
198900578,크로부틴정(트리메부틴말레산염),대우제약(주),정상,1989-09-19,"8806496021701,8806496021718,8806496021725,8806496021732,8806496021749",A03AA05,Trimebutine Maleate,198900578.0,완제의약품,신고,A,A03,A03A,A03AA
199500530,크로부틴정200밀리그램(트리메부틴말레산염)(수출용),대우제약(주),정상,1995-12-26,"8806496021800,8806496021817",A03AA05,Trimebutine Maleate,,완제의약품,신고,A,A03,A03A,A03AA
201803130,크로쎈연질캡슐(클로닉신리시네이트),위더스제약(주),정상,2018-07-30,"8806607031803,8806607031810,8806607031827",M01AX,Clonixin Lysinate,201803130.0,완제의약품,신고,M,M01,M01A,M01AX
201804386,크로씬탑연질캡슐(클로닉신리시네이트),이연제약(주),정상,2018-11-05,"8806586039906,8800551003213,8806586039913,8806586039920",M01AX,Clonixin Lysinate,201804386.0,완제의약품,신고,M,M01,M01A,M01AX
202400654,크로아존엔정,일양약품(주),정상,2024-03-26,"8806417063803,8806417063810",M03BB53,Chlorzoxazone/Ethenzamide/Caffeine Hydrate,,완제의약품,신고,M,M03,M03B,M03BB
199702485,크로펜정(클로닉신리시네이트),미래바이오제약(주),정상,1997-06-04,"8806575010800,8806575010817,8806575010824,8806575010831,8806575010848,8806575010855,8806575010862,8806575010879",M01AX,Clonixin Lysinate,199702485.0,완제의약품,신고,M,M01,M01A,M01AX
198800901,크록신정250밀리그램(클로닉신리시네이트)(수출명: 돌핀정),진양제약(주),정상,1988-07-27,"8806503014405,8806503014412,8806503014429,8806503014436,8806503014443,8806503014450,8806503014467,8806503014474,8806503014481,8806503014498,8806503036117",M01AX,Clonixin Lysinate,198800901.0,완제의약품,신고,M,M01,M01A,M01AX
201606264,크록쎈연질캡슐(클로닉신리시네이트),(주)마더스제약,정상,2016-10-25,"8806228031312,8806228031305",M01AX,Clonixin Lysinate,201606264.0,완제의약품,신고,M,M01,M01A,M01AX
199801135,크롬웰연질캡슐(수출용),(주)제뉴파마,정상,1998-09-16,"8806566020405,8806980004302,8806566020412,8806980004319,8806566020429",A11GB,Selenium In Dried Yeast/Ascorbic Acid/Chromium in Dried Yeast,,완제의약품,신고,A,A11,A11G,A11GB
199100708,"크루펜정(클로닉신리시네이트)_x000D_
(수출용)",대우제약(주),정상,1991-09-07,"8806496021909,8806496021916,8806496021923",M01AX,Clonixin Lysinate,,완제의약품,신고,M,M01,M01A,M01AX
202300044,크리롤액(폴리에틸렌글리콜4000),(주)한국파마,정상,2023-01-04,"8806530068709,8806530068716,8806530068723",A06AD15,Polyethylene Glycol 4000,202300044.0,완제의약품,허가,A,A06,A06A,A06AD
199601110,크리맥액(돔페리돈),일양약품(주),정상,1996-04-26,"8806417022800,8806417022817",A03FA03,Domperidone,199601110.0,완제의약품,신고,A,A03,A03F,A03FA
200301997,크리바크림(아시클로버),알파제약(주),정상,2003-12-12,"8806542013902,8806542013919",D06BB03,Acyclovir,200301997.0,완제의약품,신고,D,D06,D06B,D06BB
200100900,크리벤트점안액(크로몰린나트륨),삼천당제약(주),정상,2001-02-22,"8806512017503,8806512017510",S01GX01,Sodium Cromoglicate,200100900.0,완제의약품,신고,S,S01,S01G,S01GX
198400020,크리스탄질정100밀리그람(클로트리마졸질정)(수출용)(수출명 : SHINPOONG CRISTAN Vaginal Tablet VAFF 100mg Vaginal Tablet),신풍제약(주),정상,1984-05-15,"8806485035405,8806485035412",G01AF02,Clotrimazole,,완제의약품,신고,G,G01,G01A,G01AF
198400021,크리스탄크림(클로트리마졸)(수출용)(수출명 : SHINPOONGCRISTAN Cream),신풍제약(주),정상,1984-04-26,"8806485035504,8806485035511,8806485035528,8806485035535",D01AC01,Clotrimazole,,완제의약품,신고,D,D01,D01A,D01AC
198400096,크린조(염화나트륨),제이더블유중외제약(주),정상,1984-04-25,"8806449039906,8806449039913,8806449039920,8806449137213,8806449137220,8806449137206",B05CB01,Sodium Chloride,198400096.0,완제의약품,신고,B,B05,B05C,B05CB
200003491,크린지크림,조아제약(주),정상,2000-09-01,"8806446013305,8806446013312,8806446013329",D07CC01,Betamethasone Valerate/Gentamicin Sulfate,200003491.0,완제의약품,신고,D,D07,D07C,D07CC
201703175,크린클관류제(염화나트륨),제이더블유생명과학(주),정상,2017-06-09,"8806789011204,8806789011211,8806789011327,8806789011310,8806789011303,8806789011334,8806789011341,8806789011358",B05CB01,Sodium Chloride,201703175.0,완제의약품,신고,B,B05,B05C,B05CB
200501216,크린탈정(아세트아미노펜),일양약품(주),정상,2005-03-17,"8806417022909,8806417022916",N02BE01,Acetaminophen,200501216.0,완제의약품,신고,N,N02,N02B,N02BE
200103947,크린팝카타플라스마,대화제약(주),정상,2001-02-08,"8806456018109,8806456018116,8806456018123,8806456018130,8806456054619,8806456054602",M02AC,Methyl Salicylate/L-Menthol/DL-Camphor/Vanillyl Nonylamide,200103947.0,완제의약품,신고,M,M02,M02A,M02AC
200600434,크린핸스크랍(클로르헥시딘글루콘산염액),하이플생명과학(주),정상,2006-03-17,"8806641014503,8806641014510,8806641014527,8806641014534",D08AC02,Chlorhexidine Gluconate Solution,200600434.0,완제의약품,신고,D,D08,D08A,D08AC
200002990,크마론지크림,신일제약(주),정상,2000-06-12,"8806538025308,8806538025315,8806538025322,8806538025339",D07CC01,Gentamicin Sulfate/Betamethasone Valerate,200002990.0,완제의약품,신고,D,D07,D07C,D07CC
201100717,크비엔지맥스정(수출용),대한뉴팜(주),정상,2011-02-16,"8806699054100,8806699054117",A09A,Pancreatin/Simethicone,,완제의약품,신고,A,A09,A09A,A09A
200905692,클라리틴정(로라타딘),바이엘코리아(주),정상,2009-07-20,"8806411059000,8806421031607,8806555016501,8806411059017,8806421031614,8806555016518,8806411059024,8806421031621,8806555016525,8806555016532",R06AX13,Loratadine,200905692.0,완제의약품,신고,R,R06,R06A,R06AX
198802663,클레신점안액(크로모글리크산나트륨),한림제약(주),정상,1988-08-31,"8806453017907,8806453017914,8806453017921",S01GX01,Sodium Cromoglicate,198802663.0,완제의약품,신고,S,S01,S01G,S01GX
202203344,클레어점안액(카르복시메틸셀룰로오스나트륨)(1회용),주식회사제뉴원사이언스,정상,2022-08-22,"8806717071706,8806717071713,8806717071720",S01XA20,Carboxymethylcellulose Sodium,202203344.0,완제의약품,신고,S,S01,S01X,S01XA
202301540,클레어점안액1.0%(카르복시메틸셀룰로오스나트륨)(1회용),주식회사제뉴원사이언스,정상,2023-05-12,"8806717072901,8806717072925,8806717072918",S01XA20,Carboxymethylcellulose Sodium,202301540.0,완제의약품,신고,S,S01,S01X,S01XA
